analysis,block_angle_decoder_ceiling_deg,block_angle_error_deg,block_angle_excess_error_deg,block_decoder_ceiling_px,block_error_px,block_excess_error_px,branch_executed,cem_seed,comparison_note,decision_action_offset,decision_index,episode,horizon_actions,latent_block,latent_mse,pusher_decoder_ceiling_px,pusher_error_px,pusher_excess_error_px,real_frame_index,receding_horizon,start_step
executed_action_flow,1.6046538417479983,1.774199627515225,0.16954578576722668,1.2856208384791992,10.07307939975917,8.787458561279971,True,,,15,3,15290,25,5,0.0717121884226799,3.426322462652462,6.199955581641736,2.773633118989274,40,1,38
executed_action_flow,0.9877238351557667,0.2202156101284984,-0.7675082250272682,2.4762049307375706,4.624752499897309,2.1485475691597387,True,,,20,4,15290,5,1,0.03303141891956329,6.847179598080282,5.096942818925231,-1.7502367791550508,25,1,38
executed_action_flow,1.4532558686054957,1.3643336358010998,-0.08892223280439593,1.2905450867973987,6.837948396128688,5.54740330933129,True,,,20,4,15290,10,2,0.03768336400389671,2.842242765235692,6.3619618235224715,3.5197190582867797,30,1,38
executed_action_flow,1.5544792721050846,1.6486675807595605,0.09418830865447592,0.5380085718748416,4.260303956456402,3.72229538458156,True,,,20,4,15290,15,3,0.034855395555496216,0.5141282726190792,5.280236580582963,4.766108307963885,35,1,38
executed_action_flow,1.6046538417479983,1.2886346492298484,-0.3160191925181499,1.2856208384791992,5.864264347344727,4.578643508865527,True,,,20,4,15290,20,4,0.034113530069589615,3.426322462652462,1.748193101957856,-1.678129360694606,40,1,38
executed_action_flow,1.590078218059191,1.9481030739729195,0.35802485591372846,0.9133355046380743,5.535109749364098,4.621774244726024,True,,,20,4,15290,25,5,0.042213935405015945,1.555564789618286,4.857045174925732,3.301480385307446,45,1,38
executed_action_flow,1.4532558686054957,1.8168746494494645,0.3636187808439688,1.2905450867973987,4.565239911577175,3.2746948247797762,True,,,25,5,15290,5,1,0.010674159042537212,2.842242765235692,6.412471529014074,3.5702287637783825,30,1,38
executed_action_flow,1.5544792721050846,1.2837305734057793,-0.2707486986993053,0.5380085718748416,2.560403084138476,2.0223945122636344,True,,,25,5,15290,10,2,0.019612887874245644,0.5141282726190792,12.73657359126976,12.222445318650681,35,1,38
executed_action_flow,1.6046538417479983,0.9848346651368513,-0.619819176611147,1.2856208384791992,4.6736293593573786,3.3880085208781794,True,,,25,5,15290,15,3,0.013482470996677876,3.426322462652462,9.05682279383815,5.630500331185687,40,1,38
executed_action_flow,1.590078218059191,1.4374713014335962,-0.15260691662559478,0.9133355046380743,4.57396467638877,3.6606291717506956,True,,,25,5,15290,20,4,0.02294853888452053,1.555564789618286,11.94921231733883,10.393647527720544,45,1,38
executed_action_flow,1.5772647831762472,0.982047947955486,-0.5952168352207612,1.2748396786541185,6.772724791722961,5.497885113068842,True,,,25,5,15290,25,5,0.02550528198480606,3.940095168488286,9.288852246194914,5.348757077706628,50,1,38
decision_forecast,0.1183362528027026,3.7689221000127775,3.650585847210075,2.9820457184371865,3.4504487649717355,0.468403046534549,True,42,,0,0,1251,5,1,0.011924952268600464,7.287435356605947,9.55664706630384,2.2692117096978937,5,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,1251,10,2,,,,,10,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,1251,15,3,,,,,15,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,1251,20,4,,,,,20,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,1251,25,5,,,,,25,1,32
decision_forecast,0.675973863231663,4.153660301792035,3.4776864385603723,5.362256154340713,6.939779312685328,1.577523158344615,True,42,,5,1,1251,5,1,0.00844974722713232,11.227962213477488,13.128089855315515,1.9001276418380275,10,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,1251,10,2,,,,,15,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,1251,15,3,,,,,20,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,1251,20,4,,,,,25,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,1251,25,5,,,,,30,1,32
decision_forecast,1.7610158504605877,4.686880801517379,2.9258649510567913,0.6732306173386573,8.199892650489199,7.526662033150542,True,42,,10,2,1251,5,1,0.05607423186302185,6.64538152742105,9.111214861464811,2.4658333340437606,15,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,1251,10,2,,,,,20,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,1251,15,3,,,,,25,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,1251,20,4,,,,,30,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,1251,25,5,,,,,35,1,32
decision_forecast,1.7043507869042733,0.8542586126153164,-0.8500921742889569,5.5521009852631344,7.530757625068745,1.9786566398056102,True,42,,15,3,1251,5,1,0.014546547085046768,8.023339605854773,5.060121999505712,-2.963217606349061,20,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,1251,10,2,,,,,25,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,1251,15,3,,,,,30,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,1251,20,4,,,,,35,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,1251,25,5,,,,,40,1,32
decision_forecast,0.4076318777104209,1.313424244680832,0.9057923669704111,7.404680909443264,7.058887987903974,-0.34579292153928964,True,42,,20,4,1251,5,1,0.019877128303050995,5.620767604021813,15.202225968555659,9.581458364533846,25,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,1251,10,2,,,,,30,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,1251,15,3,,,,,35,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,1251,20,4,,,,,40,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,1251,25,5,,,,,45,1,32
decision_forecast,0.1250391592700861,2.4518580258869096,2.3268188666168235,5.121681090325707,6.661276555634355,1.5395954653086488,True,42,,25,5,1251,5,1,0.02267443574965,1.9493608608716455,8.962498712108998,7.013137851237352,30,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,1251,10,2,,,,,35,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,1251,15,3,,,,,40,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,1251,20,4,,,,,45,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,1251,25,5,,,,,50,1,32
decision_forecast,0.5141702775264998,0.3295741699231502,-0.1845961076033496,1.7187412595652831,2.296635924822732,0.5778946652574488,True,42,,30,6,1251,5,1,0.005834255367517471,7.270759956105022,4.693345789145578,-2.5774141669594437,35,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,1251,10,2,,,,,40,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,1251,15,3,,,,,45,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,1251,20,4,,,,,50,1,32
decision_forecast,1.5579427110149233,2.11858512865708,0.5606424176421567,3.277209679124182,2.140953395738661,-1.1362562833855208,True,42,,35,7,1251,5,1,0.00666721910238266,12.959091180089567,15.819815421221383,2.860724241131816,40,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,35,7,1251,10,2,,,,,45,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,35,7,1251,15,3,,,,,50,1,32
decision_forecast,1.3014486171134345,2.5766005389252102,1.2751519218117757,3.875801963483713,4.066357615797653,0.19055565231394,True,42,,40,8,1251,5,1,0.006069256458431482,15.052671177699994,9.060154436781172,-5.992516740918822,45,1,32
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,40,8,1251,10,2,,,,,50,1,32
decision_forecast,2.2243096268197076,3.0124007589178734,0.7880911320981658,7.14180212762446,3.2064840148753135,-3.935318112749146,True,42,,45,9,1251,5,1,0.01182166114449501,59.065909514933594,52.60981207563926,-6.456097439294332,50,1,32
decision_forecast,2.4515178132051307,2.495654495621753,0.044136682416622275,5.739200202668861,1.6915494406089355,-4.047650762059925,True,42,,0,0,1766,5,1,0.004148079082369804,6.696737611183806,12.087648054664417,5.39091044348061,5,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,1766,10,2,,,,,10,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,1766,15,3,,,,,15,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,1766,20,4,,,,,20,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,1766,25,5,,,,,25,1,2
decision_forecast,1.1035507366551391,3.9490485260174713,2.845497789362332,2.5687486590047017,5.665737514312157,3.0969888553074556,True,42,,5,1,1766,5,1,0.011035964824259281,57.62754208315714,37.852203693889926,-19.775338389267212,10,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,1766,10,2,,,,,15,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,1766,15,3,,,,,20,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,1766,20,4,,,,,25,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,1766,25,5,,,,,30,1,2
decision_forecast,0.3787437491002873,3.319790026083277,2.94104627698299,4.255169474764387,3.5889905987840773,-0.66617887598031,True,42,,10,2,1766,5,1,0.1602460891008377,236.25664651221044,89.04226378592762,-147.21438272628282,15,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,1766,10,2,,,,,20,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,1766,15,3,,,,,25,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,1766,20,4,,,,,30,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,1766,25,5,,,,,35,1,2
decision_forecast,0.378700028553571,0.8346284359858341,0.45592840743226315,4.255224174877397,2.4123749472179354,-1.8428492276594617,True,42,,15,3,1766,5,1,0.003418928710743785,223.59624034481263,230.8368844487763,7.24064410396366,20,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,1766,10,2,,,,,25,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,1766,15,3,,,,,30,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,1766,20,4,,,,,35,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,1766,25,5,,,,,40,1,2
decision_forecast,0.378698175190136,1.2674593770529772,0.8887612018628412,4.255226493676565,3.319176948930274,-0.9360495447462909,True,42,,20,4,1766,5,1,0.008297834545373917,222.10698625338011,220.37870686360037,-1.7282793897797433,25,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,1766,10,2,,,,,30,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,1766,15,3,,,,,35,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,1766,20,4,,,,,40,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,1766,25,5,,,,,45,1,2
decision_forecast,0.3786980966240234,1.7372125459758867,1.3585144493518633,4.255226591973039,6.522920746633508,2.267694154660469,True,42,,25,5,1766,5,1,0.06239861622452736,345.51034144741726,264.3638170886174,-81.14652435879987,30,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,1766,10,2,,,,,35,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,1766,15,3,,,,,40,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,1766,20,4,,,,,45,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,1766,25,5,,,,,50,1,2
decision_forecast,0.3786980932935246,0.7682136117566765,0.38951551846315186,4.255226596139938,3.179698464996679,-1.0755281311432587,True,42,,30,6,1766,5,1,0.04426605626940727,463.1703117189662,384.852955100687,-78.31735661827923,35,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,1766,10,2,,,,,40,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,1766,15,3,,,,,45,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,1766,20,4,,,,,50,1,2
decision_forecast,0.37869809315235886,1.574790650984648,1.1960925578322892,4.255226596316536,2.801347601989386,-1.45387899432715,True,42,,35,7,1766,5,1,0.12571151554584503,718.4588456506875,582.4716525792187,-135.98719307146882,40,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,35,7,1766,10,2,,,,,45,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,35,7,1766,15,3,,,,,50,1,2
decision_forecast,0.37869809314645575,1.8666309738468558,1.4879328807004,4.255226596324011,2.754995268898563,-1.500231327425448,True,42,,40,8,1766,5,1,0.013579553924500942,652.1644632650562,682.763479760666,30.599016495609817,45,1,2
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,40,8,1766,10,2,,,,,50,1,2
decision_forecast,0.37869809314620134,2.344102177966022,1.9654040848198204,4.255226596324085,2.689735653871858,-1.5654909424522265,True,42,,45,9,1766,5,1,0.011548464186489582,577.5101160704513,615.3465395440282,37.83642347357693,50,1,2
decision_forecast,0.32358945863440597,1.770442090896547,1.4468526322621411,7.284119006346234,5.7023635173656615,-1.5817554889805727,True,42,,0,0,2579,5,1,0.004786784294992685,14.754909761190149,13.805172730331774,-0.9497370308583744,5,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,2579,10,2,,,,,10,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,2579,15,3,,,,,15,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,2579,20,4,,,,,20,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,2579,25,5,,,,,25,1,28
decision_forecast,1.238547988822445,1.4239323204084566,0.18538433158601153,1.5716032468394427,1.5736319304903328,0.0020286836508900397,True,42,,5,1,2579,5,1,0.009064722806215286,7.568218103860915,7.852309412075783,0.28409130821486794,10,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,2579,10,2,,,,,15,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,2579,15,3,,,,,20,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,2579,20,4,,,,,25,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,2579,25,5,,,,,30,1,28
decision_forecast,0.5878826107488224,2.435032139697901,1.8471495289490785,5.870010739662265,6.941911312607003,1.0719005729447373,True,42,,10,2,2579,5,1,0.013356991112232208,8.835052405741695,2.3713175032809994,-6.463734902460696,15,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,2579,10,2,,,,,20,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,2579,15,3,,,,,25,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,2579,20,4,,,,,30,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,2579,25,5,,,,,35,1,28
decision_forecast,1.3453450632069934,3.9087677105415604,2.563422647334567,2.764664667897005,9.895213580658472,7.130548912761467,True,42,,15,3,2579,5,1,0.07885320484638214,1.3752365703387237,12.768180575638775,11.392944005300052,20,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,2579,10,2,,,,,25,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,2579,15,3,,,,,30,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,2579,20,4,,,,,35,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,2579,25,5,,,,,40,1,28
decision_forecast,2.9932374834992896,3.415093872301372,0.42185638880208254,3.8097589304430897,4.801673473368877,0.991914542925787,True,42,,20,4,2579,5,1,0.017773063853383064,13.580986146506078,7.295148750047387,-6.285837396458691,25,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,2579,10,2,,,,,30,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,2579,15,3,,,,,35,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,2579,20,4,,,,,40,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,2579,25,5,,,,,45,1,28
decision_forecast,2.0748195118481103,2.5373326016846938,0.46251308983658346,2.728931471945852,4.207698441902682,1.4787669699568302,True,42,,25,5,2579,5,1,0.012059271335601807,7.401295875323955,13.091990966761234,5.690695091437279,30,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,2579,10,2,,,,,35,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,2579,15,3,,,,,40,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,2579,20,4,,,,,45,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,2579,25,5,,,,,50,1,28
decision_forecast,1.1406135579304462,2.4804234655201474,1.3398099075897012,3.904546785511597,3.448358542712935,-0.4561882427986621,True,42,,30,6,2579,5,1,0.036109503358602524,2.640899223641056,10.982210776476553,8.341311552835496,35,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,2579,10,2,,,,,40,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,2579,15,3,,,,,45,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,2579,20,4,,,,,50,1,28
decision_forecast,0.39519297745701787,2.466693730073505,2.0715007526164873,3.8104075775051074,20.183172363913968,16.37276478640886,True,42,,35,7,2579,5,1,0.6350071430206299,2.314848341519732,9.221954804028815,6.907106462509083,40,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,35,7,2579,10,2,,,,,45,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,35,7,2579,15,3,,,,,50,1,28
decision_forecast,0.7389324927216646,0.06008011185935207,-0.6788523808623126,4.42093706444724,5.619234742127739,1.1982976776804994,True,42,,40,8,2579,5,1,0.011578069068491459,3.884351228648282,13.37867119762794,9.494319968979656,45,1,28
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,40,8,2579,10,2,,,,,50,1,28
decision_forecast,0.33072965207043753,2.2382751287553537,1.9075454766849163,2.172570974540951,5.518628572954912,3.3460575984139607,True,42,,45,9,2579,5,1,0.03013787232339382,2.679540106404288,8.026542111733448,5.347002005329161,50,1,28
decision_forecast,7.041105411582745,6.051055831011056,-0.9900495805716885,3.218511647427058,27.53926849177439,24.320756844347333,True,42,,0,0,12617,5,1,0.3330017626285553,332.8731595428946,95.09649884674899,-237.7766606961456,5,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,12617,10,2,,,,,10,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,12617,15,3,,,,,15,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,12617,20,4,,,,,20,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,0,0,12617,25,5,,,,,25,1,72
decision_forecast,7.798587050915499,7.846521318510648,0.047934267595149294,23.544752568572086,4.140028656023779,-19.404723912548306,True,42,,5,1,12617,5,1,0.35929930210113525,76.50855627418889,323.39024106905447,246.88168479486558,10,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,12617,10,2,,,,,15,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,12617,15,3,,,,,20,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,12617,20,4,,,,,25,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,5,1,12617,25,5,,,,,30,1,72
decision_forecast,7.041105411582745,8.655270357753517,1.6141649461707726,3.218511647427058,25.03785002373856,21.819338376311503,True,42,,10,2,12617,5,1,0.3061069846153259,445.76097505368074,193.29312771797518,-252.46784733570556,15,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,12617,10,2,,,,,20,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,12617,15,3,,,,,25,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,12617,20,4,,,,,30,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,10,2,12617,25,5,,,,,35,1,72
decision_forecast,7.041105411582745,8.627662733128327,1.5865573215455822,3.218511647427058,5.058667470995933,1.8401558235688746,True,42,,15,3,12617,5,1,0.012346990406513214,417.82413409311306,442.38217998270903,24.558045889595974,20,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,12617,10,2,,,,,25,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,12617,15,3,,,,,30,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,12617,20,4,,,,,35,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,15,3,12617,25,5,,,,,40,1,72
decision_forecast,7.041105411582745,19.396835657865772,12.355730246283027,3.218511647427058,3.008378289353747,-0.2101333580733109,True,42,,20,4,12617,5,1,0.275239497423172,597.7405195200149,430.2472123963135,-167.4933071237014,25,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,12617,10,2,,,,,30,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,12617,15,3,,,,,35,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,12617,20,4,,,,,40,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,20,4,12617,25,5,,,,,45,1,72
decision_forecast,7.041105411582745,8.311383993421716,1.270278581838971,3.218511647427058,9.444718557671084,6.226206910244026,True,42,,25,5,12617,5,1,0.016103722155094147,633.0554911752552,605.5158778732887,-27.539613301966483,30,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,12617,10,2,,,,,35,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,12617,15,3,,,,,40,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,12617,20,4,,,,,45,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,25,5,12617,25,5,,,,,50,1,72
decision_forecast,7.041105411582745,9.654622655974764,2.6135172443920194,3.218511647427058,6.528932752338784,3.3104211049117263,True,42,,30,6,12617,5,1,0.00961039774119854,630.7697623240292,635.9694325352439,5.199670211214652,35,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,12617,10,2,,,,,40,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,12617,15,3,,,,,45,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,30,6,12617,20,4,,,,,50,1,72
decision_forecast,7.041105411582745,17.26417739142099,10.223071979838245,3.218511647427058,4.313540058049732,1.0950284106226738,True,42,,35,7,12617,5,1,0.24677228927612305,813.950004010588,639.9985065172098,-173.95149749337827,40,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,35,7,12617,10,2,,,,,45,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,35,7,12617,15,3,,,,,50,1,72
decision_forecast,7.041105411582745,7.455370045122358,0.41426463353961296,3.218511647427058,5.240951767231432,2.022440119804374,True,42,,40,8,12617,5,1,0.0062538632191717625,801.8958903775155,808.3138066139794,6.417916236463952,45,1,72
decision_forecast,,,,,,,False,42,counterfactual branch intentionally excluded from error aggregates,40,8,12617,10,2,,,,,50,1,72
decision_forecast,7.041105411582745,20.28026598549356,13.239160573910816,3.218511647427058,5.499419749543514,2.280908102116456,True,42,,45,9,12617,5,1,0.35834845900535583,1046.251878717397,830.1522970530144,-216.09958166438253,50,1,72
executed_action_flow,0.1183362528027026,3.7689221000127775,3.650585847210075,2.9820457184371865,3.4504487649717355,0.468403046534549,True,,,0,0,1251,5,1,0.011924952268600464,7.287435356605947,9.55664706630384,2.2692117096978937,5,1,32
executed_action_flow,0.675973863231663,7.481710956015768,6.805737092784105,5.362256154340713,9.431120953078938,4.068864798738225,True,,,0,0,1251,10,2,0.020837008953094482,11.227962213477488,17.906817516376087,6.678855302898599,10,1,32
executed_action_flow,1.7610158504605877,10.207866141611257,8.44685029115067,0.6732306173386573,7.411906601331803,6.738675983993145,True,,,0,0,1251,15,3,0.09166879206895828,6.64538152742105,13.561556298489169,6.9161747710681185,15,1,32
executed_action_flow,1.7043507869042733,8.859950613678638,7.155599826774365,5.5521009852631344,14.179998498546146,8.627897513283012,True,,,0,0,1251,20,4,0.1058187186717987,8.023339605854773,8.9137282325732,0.890388626718428,20,1,32
executed_action_flow,0.4076318777104209,9.584156236452852,9.176524358742432,7.404680909443264,13.11542855039642,5.710747640953156,True,,,0,0,1251,25,5,0.14079146087169647,5.620767604021813,14.942797749160952,9.32203014513914,25,1,32
executed_action_flow,0.675973863231663,4.153667131981205,3.477693268749542,5.362256154340713,6.939779312685328,1.577523158344615,True,,,5,1,1251,5,1,0.008449750952422619,11.227962213477488,13.128118327694404,1.9001561142169159,10,1,32
executed_action_flow,1.7610158504605877,7.363051371165925,5.602035520705337,0.6732306173386573,9.100498511213535,8.427267893874879,True,,,5,1,1251,10,2,0.07270929962396622,6.64538152742105,9.533959904189821,2.8885783767687707,15,1,32
executed_action_flow,1.7043507869042733,5.449288821443601,3.744938034539328,5.5521009852631344,16.74465677039032,11.192555785127187,True,,,5,1,1251,15,3,0.08438584953546524,8.023339605854773,12.35401832615154,4.330678720296767,20,1,32
